"678","What was completed in 1492?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1492""    }","Palace of Facets"
"679","What were completed in 1492?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1492""    }","Palace of Facets"
"680","What was completed in 1492?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1492""    }","Palace of Facets"
"681","What were completed in 1492?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1492""    }","Palace of Facets"
"682","What was completed in 1627?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1627""    }","Pitstone Windmill"
"683","What were completed in 1627?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1627""    }","Pitstone Windmill"
"684","What was completed in 1627?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1627""    }","Pitstone Windmill"
"685","What were completed in 1627?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1627""    }","Pitstone Windmill"
"686","What was completed in April 1635?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""April 1635""    }","Aston Hall"
"687","What were completed in April 1635?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""April 1635""    }","Aston Hall"
"688","What was completed in April 1635?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""April 1635""    }","Aston Hall"
"689","What were completed in April 1635?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""April 1635""    }","Aston Hall"
"690","What was completed in 1525?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1525""    }","Villa Madama"
"691","What were completed in 1525?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1525""    }","Villa Madama"
"692","What was completed in 1525?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1525""    }","Villa Madama"
"693","What were completed in 1525?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1525""    }","Villa Madama"
"694","What was completed in 1930?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1930""    }","St. Clare of Assisi's Church (Bronx)"
"695","What were completed in 1930?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1930""    }","St. Clare of Assisi's Church (Bronx)"
"696","What was completed in 1930?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1930""    }","St. Clare of Assisi's Church (Bronx)"
"697","What were completed in 1930?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1930""    }","St. Clare of Assisi's Church (Bronx)"
"698","What was completed in 1808?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1808""    }","Wood Island Light"
"699","What were completed in 1808?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1808""    }","Wood Island Light"
"700","What was completed in 1808?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1808""    }","Wood Island Light"
"701","What were completed in 1808?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1808""    }","Wood Island Light"
"702","What was completed in July 2012?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""July 2012""    }","David and Lucile Packard Foundation Headquarters"
"703","What were completed in July 2012?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""July 2012""    }","David and Lucile Packard Foundation Headquarters"
"704","What was completed in July 2012?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""July 2012""    }","David and Lucile Packard Foundation Headquarters"
"705","What were completed in July 2012?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""July 2012""    }","David and Lucile Packard Foundation Headquarters"
"706","What was completed in 1786?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1786""    }","Cluj-Napoca Bánffy Palace"
"707","What were completed in 1786?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1786""    }","Cluj-Napoca Bánffy Palace"
"708","What was completed in 1786?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1786""    }","Cluj-Napoca Bánffy Palace"
"709","What were completed in 1786?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1786""    }","Cluj-Napoca Bánffy Palace"
"710","What was completed in 1852?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1852""    }","Marquette Harbor Light"
"711","What were completed in 1852?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1852""    }","Marquette Harbor Light"
"712","What was completed in 1852?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1852""    }","Marquette Harbor Light"
"713","What were completed in 1852?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1852""    }","Marquette Harbor Light"
"714","What was completed in 1905-1907?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1905-1907""    }","Fort Shafter"
"715","What were completed in 1905-1907?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1905-1907""    }","Fort Shafter"
"716","What was completed in 1905-1907?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1905-1907""    }","Fort Shafter"
"717","What were completed in 1905-1907?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1905-1907""    }","Fort Shafter"
"718","What was completed in 1829?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1829""    }","Cluj-Napoca Evangelical Church"
"719","What were completed in 1829?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1829""    }","Cluj-Napoca Evangelical Church"
"720","What was completed in 1829?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1829""    }","Cluj-Napoca Evangelical Church"
"721","What were completed in 1829?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1829""    }","Cluj-Napoca Evangelical Church"
"722","What was completed in 1908?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1908""    }","Vučo's House on the Sava River"
"723","What were completed in 1908?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1908""    }","Vučo's House on the Sava River"
"724","What was completed in 1908?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1908""    }","Vučo's House on the Sava River"
"725","What were completed in 1908?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1908""    }","Vučo's House on the Sava River"
"726","What was completed in 1977?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1977""    }","Yerevan TV Tower"
"727","What were completed in 1977?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1977""    }","Yerevan TV Tower"
"728","What was completed in 1977?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1977""    }","Yerevan TV Tower"
"729","What were completed in 1977?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1977""    }","Yerevan TV Tower"
"730","What was completed in December 1990?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""December 1990""    }","Tokyo Metropolitan Government Building"
"731","What were completed in December 1990?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""December 1990""    }","Tokyo Metropolitan Government Building"
"732","What was completed in December 1990?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""December 1990""    }","Tokyo Metropolitan Government Building"
"733","What were completed in December 1990?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""December 1990""    }","Tokyo Metropolitan Government Building"
"734","What was completed in 1863?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1863""    }","Whitfield House"
"735","What were completed in 1863?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1863""    }","Whitfield House"
"736","What was completed in 1863?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1863""    }","Whitfield House"
"737","What were completed in 1863?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1863""    }","Whitfield House"
"738","What was completed in 1454?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1454""    }","Kolossi Castle"
"739","What were completed in 1454?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1454""    }","Kolossi Castle"
"740","What was completed in 1454?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1454""    }","Kolossi Castle"
"741","What were completed in 1454?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1454""    }","Kolossi Castle"
"742","What was completed in 1717?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1717""    }","Church of St. John the Warrior"
"743","What were completed in 1717?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1717""    }","Church of St. John the Warrior"
"744","What was completed in 1717?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1717""    }","Church of St. John the Warrior"
"745","What were completed in 1717?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1717""    }","Church of St. John the Warrior"
"746","What was completed in South Tower: 1979?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""South Tower: 1979""    }","Royal Bank Plaza"
"747","What were completed in South Tower: 1979?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""South Tower: 1979""    }","Royal Bank Plaza"
"748","What was completed in South Tower: 1979?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""South Tower: 1979""    }","Royal Bank Plaza"
"749","What were completed in South Tower: 1979?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""South Tower: 1979""    }","Royal Bank Plaza"
"750","What was completed in 12 July 1975?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""12 July 1975""    }","National Monument (Indonesia)"
"751","What were completed in 12 July 1975?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""12 July 1975""    }","National Monument (Indonesia)"
"752","What was completed in 12 July 1975?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""12 July 1975""    }","National Monument (Indonesia)"
"753","What were completed in 12 July 1975?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""12 July 1975""    }","National Monument (Indonesia)"
"754","What was completed in c. 1583?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""c. 1583""    }","Rathfarnham Castle"
"755","What were completed in c. 1583?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""c. 1583""    }","Rathfarnham Castle"
"756","What was completed in c. 1583?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""c. 1583""    }","Rathfarnham Castle"
"757","What were completed in c. 1583?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""c. 1583""    }","Rathfarnham Castle"
"758","What was completed in 1675?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1675""    }","Château de la Chaize"
"759","What were completed in 1675?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1675""    }","Château de la Chaize"
"760","What was completed in 1675?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1675""    }","Château de la Chaize"
"761","What were completed in 1675?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1675""    }","Château de la Chaize"
"762","What was completed in 1070?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1070""    }","Shrewsbury Castle"
"763","What were completed in 1070?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1070""    }","Shrewsbury Castle"
"764","What was completed in 1070?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1070""    }","Shrewsbury Castle"
"765","What were completed in 1070?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1070""    }","Shrewsbury Castle"
"766","What was completed in 1978?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1978""    }","Marøysund Bridge"
"767","What were completed in 1978?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1978""    }","Marøysund Bridge"
"768","What was completed in 1978?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1978""    }","Marøysund Bridge"
"769","What were completed in 1978?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1978""    }","Marøysund Bridge"
"770","What was completed in 1593?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1593""    }","El Badi Palace"
"771","What were completed in 1593?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1593""    }","El Badi Palace"
"772","What was completed in 1593?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1593""    }","El Badi Palace"
"773","What were completed in 1593?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1593""    }","El Badi Palace"
"774","What was completed in 1946?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1946""    }","Silver Lake Air Warning Station"
"775","What were completed in 1946?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1946""    }","Silver Lake Air Warning Station"
"776","What was completed in 1946?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1946""    }","Silver Lake Air Warning Station"
"777","What were completed in 1946?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1946""    }","Silver Lake Air Warning Station"
"778","What was completed in 30 October 1879?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""30 October 1879""    }","Council House, Birmingham"
"779","What were completed in 30 October 1879?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""30 October 1879""    }","Council House, Birmingham"
"780","What was completed in 30 October 1879?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""30 October 1879""    }","Council House, Birmingham"
"781","What were completed in 30 October 1879?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""30 October 1879""    }","Council House, Birmingham"
"782","What was completed in 27 August 2005?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""27 August 2005""    }","Turning Torso"
"783","What were completed in 27 August 2005?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""27 August 2005""    }","Turning Torso"
"784","What was completed in 27 August 2005?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""27 August 2005""    }","Turning Torso"
"785","What were completed in 27 August 2005?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""27 August 2005""    }","Turning Torso"
"786","What was completed in 1977?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1977""    }","Yerevan TV Tower"
"787","What were completed in 1977?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1977""    }","Yerevan TV Tower"
"788","What was completed in 1977?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1977""    }","Yerevan TV Tower"
"789","What were completed in 1977?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1977""    }","Yerevan TV Tower"
"790","What was completed in 1832?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1832""    }","Marshall Point Light"
"791","What were completed in 1832?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1832""    }","Marshall Point Light"
"792","What was completed in 1832?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1832""    }","Marshall Point Light"
"793","What were completed in 1832?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1832""    }","Marshall Point Light"
"794","What was completed in 1610?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1610""    }","Rothe House"
"795","What were completed in 1610?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1610""    }","Rothe House"
"796","What was completed in 1610?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1610""    }","Rothe House"
"797","What were completed in 1610?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1610""    }","Rothe House"
"798","What was completed in 1977?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1977""    }","Yerevan TV Tower"
"799","What were completed in 1977?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1977""    }","Yerevan TV Tower"
"800","What was completed in 1977?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1977""    }","Yerevan TV Tower"
"801","What were completed in 1977?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1977""    }","Yerevan TV Tower"
"802","What was completed in February 2008?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""February 2008""    }","Matrimandir"
"803","What were completed in February 2008?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""February 2008""    }","Matrimandir"
"804","What was completed in February 2008?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""February 2008""    }","Matrimandir"
"805","What were completed in February 2008?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""February 2008""    }","Matrimandir"
"806","What was completed in 1899?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1899""    }","John Rylands Library"
"807","What were completed in 1899?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1899""    }","John Rylands Library"
"808","What was completed in 1899?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1899""    }","John Rylands Library"
"809","What were completed in 1899?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1899""    }","John Rylands Library"
"810","What was completed in 7 June 1996?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""7 June 1996""    }","Liverpool Institute for Performing Arts"
"811","What were completed in 7 June 1996?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""7 June 1996""    }","Liverpool Institute for Performing Arts"
"812","What was completed in 7 June 1996?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""7 June 1996""    }","Liverpool Institute for Performing Arts"
"813","What were completed in 7 June 1996?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""7 June 1996""    }","Liverpool Institute for Performing Arts"
"814","What was completed in 1483?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1483""    }","Ram Fortress"
"815","What were completed in 1483?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1483""    }","Ram Fortress"
"816","What was completed in 1483?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1483""    }","Ram Fortress"
"817","What were completed in 1483?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1483""    }","Ram Fortress"
"818","What was completed in 1921 (dome and minarets added in 1937)?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1921 (dome and minarets added in 1937)""    }","Corn Palace"
"819","What were completed in 1921 (dome and minarets added in 1937)?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1921 (dome and minarets added in 1937)""    }","Corn Palace"
"820","What was completed in 1921 (dome and minarets added in 1937)?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1921 (dome and minarets added in 1937)""    }","Corn Palace"
"821","What were completed in 1921 (dome and minarets added in 1937)?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1921 (dome and minarets added in 1937)""    }","Corn Palace"
"822","What was completed in October 1965?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""October 1965""    }","Skylon Tower"
"823","What were completed in October 1965?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""October 1965""    }","Skylon Tower"
"824","What was completed in October 1965?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""October 1965""    }","Skylon Tower"
"825","What were completed in October 1965?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""October 1965""    }","Skylon Tower"
"826","What was completed in 1679?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1679""    }","Highclere Castle"
"827","What were completed in 1679?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1679""    }","Highclere Castle"
"828","What was completed in 1679?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1679""    }","Highclere Castle"
"829","What were completed in 1679?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1679""    }","Highclere Castle"
"830","What was completed in 1439?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1439""    }","Strasbourg Cathedral"
"831","What were completed in 1439?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1439""    }","Strasbourg Cathedral"
"832","What was completed in 1439?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1439""    }","Strasbourg Cathedral"
"833","What were completed in 1439?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1439""    }","Strasbourg Cathedral"
"834","What was completed in Between the 4th and 6th centuries AD?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""Between the 4th and 6th centuries AD""    }","Dungur"
"835","What were completed in Between the 4th and 6th centuries AD?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""Between the 4th and 6th centuries AD""    }","Dungur"
"836","What was completed in Between the 4th and 6th centuries AD?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""Between the 4th and 6th centuries AD""    }","Dungur"
"837","What were completed in Between the 4th and 6th centuries AD?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""Between the 4th and 6th centuries AD""    }","Dungur"
"838","What was completed in 1930?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1930""    }","St. Clare of Assisi's Church (Bronx)"
"839","What were completed in 1930?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1930""    }","St. Clare of Assisi's Church (Bronx)"
"840","What was completed in 1930?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1930""    }","St. Clare of Assisi's Church (Bronx)"
"841","What were completed in 1930?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1930""    }","St. Clare of Assisi's Church (Bronx)"
"842","What was completed in 1949?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1949""    }","Woolfolk State Office Building"
"843","What were completed in 1949?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1949""    }","Woolfolk State Office Building"
"844","What was completed in 1949?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1949""    }","Woolfolk State Office Building"
"845","What were completed in 1949?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1949""    }","Woolfolk State Office Building"
"846","What was completed in 23 June 1976?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""23 June 1976""    }","FM- and TV-mast Kosztowy"
"847","What were completed in 23 June 1976?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""23 June 1976""    }","FM- and TV-mast Kosztowy"
"848","What was completed in 23 June 1976?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""23 June 1976""    }","FM- and TV-mast Kosztowy"
"849","What were completed in 23 June 1976?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""23 June 1976""    }","FM- and TV-mast Kosztowy"
"850","What was completed in 1688?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1688""    }","Mellor Hall"
"851","What were completed in 1688?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1688""    }","Mellor Hall"
"852","What was completed in 1688?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1688""    }","Mellor Hall"
"853","What were completed in 1688?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1688""    }","Mellor Hall"
"854","What was completed in 1961 (Old) 2016 (New)?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1961 (Old) 2016 (New)""    }","Henninger Turm"
"855","What were completed in 1961 (Old) 2016 (New)?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1961 (Old) 2016 (New)""    }","Henninger Turm"
"856","What was completed in 1961 (Old) 2016 (New)?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1961 (Old) 2016 (New)""    }","Henninger Turm"
"857","What were completed in 1961 (Old) 2016 (New)?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1961 (Old) 2016 (New)""    }","Henninger Turm"
"858","What was completed in 1 December 1981?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1 December 1981""    }","Rheinturm"
"859","What were completed in 1 December 1981?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1 December 1981""    }","Rheinturm"
"860","What was completed in 1 December 1981?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1 December 1981""    }","Rheinturm"
"861","What were completed in 1 December 1981?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1 December 1981""    }","Rheinturm"
"862","What was completed in 10 January 1977?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""10 January 1977""    }","Transmitter Solt"
"863","What were completed in 10 January 1977?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""10 January 1977""    }","Transmitter Solt"
"864","What was completed in 10 January 1977?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""10 January 1977""    }","Transmitter Solt"
"865","What were completed in 10 January 1977?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""10 January 1977""    }","Transmitter Solt"
"866","What was completed in 1766?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1766""    }","Ephraim Palace"
"867","What were completed in 1766?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1766""    }","Ephraim Palace"
"868","What was completed in 1766?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1766""    }","Ephraim Palace"
"869","What were completed in 1766?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1766""    }","Ephraim Palace"
"870","What was completed in 1867?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1867""    }","The Castle, Farringdon"
"871","What were completed in 1867?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1867""    }","The Castle, Farringdon"
"872","What was completed in 1867?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1867""    }","The Castle, Farringdon"
"873","What were completed in 1867?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1867""    }","The Castle, Farringdon"
